time [s],id,pos_x,pos_y,angle [deg],speed [m/s]
57.0,8,12134.36,5616.5,21.06,0.0
57.0,9,11031.47,5688.74,9.79,10.85
58.0,0,12040.13,5470.45,108.72,6.63
58.0,1,10791.44,5717.03,345.97,8.92
58.0,2,12185.72,5010.45,91.52,6.71
58.0,3,11347.82,5086.76,50.98,11.79
58.0,4,10785.96,4929.44,167.35,5.94
58.0,5,11982.28,4812.25,270.52,8.12
58.0,6,10933.58,5907.72,337.26,8.61
58.0,7,11703.0,5484.65,289.93,11.32
58.0,8,12134.36,5616.5,21.06,0.0
58.0,9,11033.46,5700.29,9.79,11.72
59.0,0,12041.78,5465.24,168.24,5.83
59.0,1,10788.72,5727.57,344.91,10.89
59.0,2,12187.36,5012.6,57.72,3.29
59.0,3,11358.24,5095.2,50.98,13.41
59.0,4,10781.46,4925.62,233.92,6.05
59.0,5,11972.21,4812.34,270.52,10.07
59.0,6,10930.15,5915.91,337.26,8.87
59.0,7,11692.81,5488.34,289.93,10.84
59.0,8,12134.36,5616.5,21.06,0.0
59.0,9,11035.27,5710.78,9.79,10.65
60.0,0,12040.47,5457.3,189.39,8.05
60.0,1,10784.44,5739.44,338.52,12.62
60.0,2,12184.14,5013.69,306.27,3.61
60.0,3,11369.36,5104.21,50.98,14.32
60.0,4,10774.85,4922.12,242.09,7.49
60.0,5,11959.59,4812.46,270.52,12.63
60.0,6,10928.41,5920.06,337.26,4.5
60.0,7,11686.84,5490.59,290.85,6.38
60.0,8,12134.36,5616.5,21.06,0.0
60.0,9,11043.02,5713.38,102.02,11.35
61.0,0,12038.8,5447.16,189.39,10.28
61.0,1,10779.28,5753.33,340.45,14.82
61.0,2,12178.49,5013.84,271.52,5.66
61.0,3,11380.48,5113.22,50.98,14.31
61.0,4,10766.92,4919.84,270.32,9.92
61.0,5,11946.61,4812.57,270.52,12.98
61.0,6,10927.82,5925.57,356.34,5.74
61.0,7,11679.49,5494.09,294.35,8.15
61.0,8,12134.36,5616.5,21.06,0.0
61.0,9,11054.62,5710.91,102.02,11.86
62.0,0,12036.76,5434.84,189.41,12.48
62.0,1,10774.33,5769.13,342.86,16.56
62.0,2,12170.81,5014.04,271.52,7.68
62.0,3,11392.12,5122.65,50.98,14.98
62.0,4,10762.3,4930.83,337.22,11.92
62.0,5,11934.01,4812.72,270.9,12.68
62.0,6,10933.28,5929.17,63.28,6.7
62.0,7,11671.83,5496.23,282.53,8.0
62.0,8,12134.36,5616.5,21.06,0.0
62.0,9,11066.03,5708.48,102.02,11.66
63.0,0,12034.48,5420.99,189.33,14.04
63.0,1,10769.16,5786.73,343.88,18.35
63.0,2,12161.52,5014.19,270.38,9.3
63.0,3,11401.3,5130.1,50.98,11.83
63.0,4,10756.88,4943.76,337.22,14.02
63.0,5,11920.93,4813.0,271.38,13.37
63.0,6,10939.98,5931.87,68.01,7.23
63.0,7,11664.92,5493.16,234.03,7.98
63.0,8,12134.36,5616.5,21.06,0.0
63.0,9,11076.84,5706.18,102.02,11.05
64.0,0,12032.15,5406.92,189.39,14.26
64.0,1,10765.48,5799.19,342.97,13.0
64.0,2,12149.72,5013.99,269.03,11.79
64.0,3,11406.75,5134.97,46.88,7.33
64.0,4,10752.66,4953.8,337.22,10.89
64.0,5,11907.99,4813.45,271.97,12.87
64.0,6,10943.79,5933.41,68.01,4.11
64.0,7,11659.14,5485.36,216.48,9.71
64.0,8,12134.36,5616.5,21.06,0.0
64.0,9,11087.48,5703.91,102.02,10.88
65.0,0,12029.81,5392.7,189.38,14.41
65.0,1,10762.63,5807.18,339.3,8.5
65.0,2,12136.81,5013.21,266.55,12.94
65.0,3,11408.31,5141.94,2.54,7.57
65.0,4,10757.33,4958.31,57.49,7.45
65.0,5,11894.13,4813.93,271.97,13.8
65.0,6,10948.96,5936.78,54.37,6.26
65.0,7,11652.07,5475.79,216.48,11.89
65.0,8,12134.36,5616.5,21.06,0.0
65.0,9,11093.72,5702.58,102.02,6.38
66.0,0,12027.41,5378.2,189.38,14.7
66.0,1,10758.28,5811.53,309.52,6.44
66.0,2,12129.96,5016.29,311.58,8.44
66.0,3,11403.69,5148.55,321.85,8.11
66.0,4,10762.76,4962.05,54.8,6.6
66.0,5,11880.55,4814.39,271.97,13.51
66.0,6,10950.06,5944.35,356.62,8.1
66.0,7,11643.52,5464.22,216.48,14.39
66.0,8,12134.36,5616.5,21.06,0.0
66.0,9,11098.15,5701.33,105.53,4.62
67.0,0,12025.15,5364.53,189.38,13.85
67.0,1,10751.83,5811.01,260.36,6.61
67.0,2,12130.44,5022.27,5.58,6.02
67.0,3,11400.86,5151.92,319.99,4.4
67.0,4,10765.88,4966.96,28.23,6.02
67.0,5,11867.31,4814.8,271.46,13.17
67.0,6,10947.26,5952.04,339.08,8.19
67.0,7,11633.8,5451.09,216.48,16.34
67.0,8,12134.36,5616.5,21.06,0.0
67.0,9,11099.2,5698.02,152.08,4.1
68.0,0,12023.57,5354.93,189.38,9.73
68.0,1,10743.88,5807.99,249.21,8.51
68.0,3,11396.92,5156.27,317.66,5.87
68.0,4,10764.94,4969.5,355.48,0.0
68.0,5,11853.66,4814.93,269.4,13.58
68.0,6,10943.4,5962.0,338.75,10.68
68.0,7,11626.41,5441.09,216.46,12.44
68.0,8,12134.36,5616.5,21.06,0.0
68.0,9,11096.25,5695.12,220.89,4.15
69.0,0,12022.4,5349.83,193.09,5.23
69.0,1,10734.11,5804.29,249.21,10.44
69.0,3,11391.77,5161.92,317.66,7.64
69.0,4,10763.78,4971.16,334.99,2.02
69.0,5,11840.03,4814.52,268.29,13.56
69.0,6,10939.01,5973.29,338.77,12.11
69.0,7,11619.96,5435.27,231.95,8.8
69.0,8,12134.36,5616.5,21.06,0.0
69.0,9,11091.41,5691.1,230.3,6.29
70.0,0,12018.55,5348.54,250.61,4.93
70.0,1,10723.04,5800.28,250.7,11.77
70.0,3,11385.07,5168.82,315.37,9.62
70.0,4,10761.67,4974.24,325.37,3.73
70.0,5,11829.07,4814.19,268.29,10.9
70.0,6,10934.01,5986.18,338.78,13.83
70.0,7,11612.34,5434.32,272.01,7.91
70.0,8,12134.36,5616.5,21.06,0.0
70.0,9,11088.75,5683.99,196.26,7.74
71.0,0,12014.3,5352.37,313.02,5.74
71.0,1,10711.82,5796.55,252.07,11.82
71.0,3,11380.04,5173.91,315.37,7.15
71.0,4,10758.91,4978.48,327.03,5.06
71.0,5,11821.49,4813.97,268.29,7.54
71.0,6,10928.17,6000.55,337.82,15.51
71.0,7,11604.82,5438.38,301.57,8.62
71.0,8,12134.36,5616.5,21.06,0.0
71.0,9,11086.93,5674.21,184.56,10.11
72.0,0,12009.24,5357.36,314.6,7.1
72.0,1,10699.78,5792.51,250.52,12.71
72.0,3,11377.63,5176.35,315.37,3.43
72.0,4,10755.0,4984.67,327.83,7.31
72.0,5,11817.2,4815.0,282.02,4.51
72.0,6,10921.73,6016.34,337.82,17.05
72.0,7,11596.53,5444.65,307.13,10.4
72.0,8,12134.36,5616.5,21.06,0.0
72.0,9,11086.2,5663.67,198.77,11.06
73.0,0,12004.07,5362.46,314.6,7.27
73.0,1,10688.64,5788.02,247.98,12.01
73.0,3,11373.76,5179.6,309.88,5.07
73.0,4,10750.22,4992.32,328.03,9.02
73.0,5,11815.8,4819.09,337.52,4.56
73.0,6,10916.99,6027.97,337.82,12.55
73.0,7,11588.43,5450.79,307.13,10.16
73.0,8,12134.36,5616.5,21.06,0.0
73.0,9,11079.82,5656.1,233.42,10.59
74.0,0,12002.09,5364.41,314.6,2.77
74.0,1,10676.6,5783.09,247.69,13.01
74.0,3,11366.58,5180.18,266.76,7.49
74.0,4,10744.37,5001.7,328.04,11.06
74.0,5,11816.17,4823.09,3.9,4.02
74.0,6,10913.95,6035.43,337.82,8.05
74.0,7,11583.92,5454.21,307.13,5.66
74.0,8,12134.36,5616.5,21.06,0.0
74.0,9,11073.85,5654.94,259.03,6.09
75.0,0,12001.96,5364.54,314.6,0.19
75.0,1,10664.62,5778.14,247.56,12.96
75.0,3,11359.65,5175.18,231.08,8.56
75.0,4,10740.44,5007.8,326.88,7.26
75.0,5,11816.82,4829.03,6.31,5.98
75.0,6,10911.18,6036.1,301.25,3.55
75.0,7,11578.88,5456.84,296.13,5.76
75.0,8,12134.36,5616.5,21.06,0.0
75.0,9,11068.74,5652.26,239.2,5.94
76.0,0,12001.94,5364.56,314.6,0.03
76.0,1,10653.34,5773.47,247.5,12.21
76.0,3,11351.36,5168.38,230.62,10.73
76.0,4,10738.37,5010.41,322.57,3.32
76.0,5,11817.7,4837.0,6.31,8.02
76.0,6,10911.45,6033.08,199.65,3.19
76.0,7,11573.99,5454.59,242.44,5.68
76.0,8,12134.36,5616.5,21.06,0.0
76.0,9,11066.78,5647.66,202.5,5.11
77.0,0,12001.92,5364.58,314.6,0.02
77.0,1,10641.67,5768.64,247.5,12.63
77.0,3,11341.71,5160.46,230.62,12.48
77.0,4,10733.98,5012.85,298.43,5.13
77.0,5,11818.71,4846.82,5.51,9.87
77.0,6,10913.63,6027.72,157.84,5.78
77.0,7,11571.25,5448.7,203.31,6.54
77.0,8,12134.36,5616.5,21.06,0.0
77.0,9,11066.68,5642.43,180.06,5.29
78.0,0,12001.92,5364.58,314.6,0.0
78.0,1,10630.12,5763.7,246.53,12.56
78.0,3,11330.63,5151.36,230.62,14.34
78.0,4,10727.13,5011.86,254.27,7.08
78.0,5,11819.8,4858.18,5.35,11.42
78.0,6,10916.4,6020.93,157.84,7.33
78.0,7,11568.4,5440.15,198.43,9.01
78.0,8,12134.36,5616.5,21.06,0.0
78.0,9,11069.66,5637.84,142.97,5.69
79.0,0,12001.92,5364.58,314.6,0.0
79.0,1,10619.17,5758.95,246.53,11.93
79.0,3,11318.32,5141.26,230.62,15.92
79.0,4,10721.48,5008.86,240.76,6.41
79.0,5,11816.9,4868.46,337.52,10.92
79.0,6,10919.7,6012.85,157.84,8.73
79.0,7,11564.18,5429.79,206.8,11.23
79.0,8,12134.36,5616.5,21.06,0.0
79.0,9,11076.64,5634.79,113.6,7.62
80.0,0,12001.92,5364.58,314.6,0.0
80.0,1,10607.71,5753.97,246.53,12.5
80.0,3,11305.26,5130.54,230.62,16.89
80.0,4,10719.49,5001.55,181.75,8.09
80.0,5,11812.48,4879.0,336.91,11.42
80.0,6,10923.52,6003.46,157.84,10.13
80.0,7,11561.0,5423.85,208.14,6.73
80.0,8,12134.36,5616.5,21.06,0.0
80.0,9,11078.06,5628.86,211.68,9.36
81.0,0,12001.92,5364.58,314.6,0.0
81.0,1,10597.83,5749.68,246.53,10.77
81.0,3,11295.5,5122.53,230.62,12.64
81.0,4,10722.33,4994.53,155.32,7.59
81.0,5,11807.41,4888.91,332.9,11.13
81.0,6,10928.14,5992.11,157.84,12.26
81.0,7,11557.74,5418.97,214.82,5.92
81.0,8,12134.36,5616.5,21.06,0.0
81.0,9,11070.13,5620.95,229.16,11.29
82.0,0,12001.92,5364.58,314.6,0.0
82.0,1,10592.03,5747.16,246.53,6.32
82.0,3,11288.71,5118.1,239.13,8.14
82.0,4,10716.21,4989.62,245.88,9.59
82.0,5,11802.57,4898.36,332.9,10.61
82.0,6,10931.69,5983.28,158.35,9.51
82.0,7,11551.99,5417.54,260.84,6.12
82.0,8,12134.36,5616.5,21.06,0.0
82.0,9,11060.85,5614.84,239.76,11.15
83.0,0,12001.92,5364.58,314.6,0.0
83.0,1,10590.35,5745.55,236.94,2.43
83.0,3,11281.46,5118.8,288.77,7.9
83.0,4,10705.78,4984.95,245.88,11.44
83.0,5,11797.58,4908.1,332.9,10.95
83.0,6,10931.49,5977.7,185.6,5.9
83.0,7,11544.51,5417.46,269.35,7.48
83.0,8,12134.36,5616.5,21.06,0.0
83.0,9,11051.5,5609.39,239.76,10.82
84.0,0,12001.92,5364.58,314.6,0.0
84.0,1,10591.48,5744.0,194.0,2.28
84.0,3,11274.79,5126.24,318.1,10.0
84.0,4,10694.14,4979.73,245.82,12.75
84.0,5,11792.88,4917.3,332.9,10.33
84.0,6,10925.71,5974.36,244.94,6.79
84.0,7,11534.93,5417.71,273.51,9.59
84.0,8,12134.36,5616.5,21.06,0.0
84.0,9,11041.69,5603.67,239.76,11.36
85.0,0,12001.92,5364.58,314.6,0.0
85.0,1,10593.62,5744.37,117.4,2.26
85.0,3,11268.95,5132.75,318.1,8.74
85.0,4,10681.09,4973.88,245.82,14.3
85.0,5,11787.78,4927.38,333.56,11.29
85.0,6,10920.33,5972.68,253.28,5.67
85.0,7,11523.46,5418.53,274.09,11.5
85.0,8,12134.36,5616.5,21.06,0.0
85.0,9,11034.11,5595.43,199.73,11.9
86.0,0,12001.92,5364.58,314.6,0.0
86.0,1,10597.76,5746.16,66.54,4.51
86.0,3,11266.12,5135.9,318.1,4.24
86.0,4,10668.57,4968.28,245.91,13.72
86.0,5,11783.61,4937.81,339.89,11.24
86.0,6,10915.62,5976.33,315.59,6.37
86.0,7,11511.3,5418.97,271.82,12.17
86.0,8,12134.36,5616.5,21.06,0.0
86.0,9,11030.03,5584.94,201.85,11.26
87.0,0,12001.92,5364.58,314.6,0.0
87.0,1,10603.48,5748.64,66.54,6.24
87.0,3,11264.28,5141.18,344.39,5.91
87.0,4,10656.16,4962.71,245.85,13.6
87.0,5,11779.99,4948.49,341.28,11.28
87.0,6,10913.27,5982.01,337.55,6.15
87.0,7,11499.51,5419.88,275.42,11.82
87.0,8,12134.36,5616.5,21.06,0.0
87.0,9,11025.82,5574.46,201.85,11.29
88.0,0,12001.92,5364.58,314.6,0.0
88.0,1,10611.18,5751.99,66.54,8.39
88.0,3,11268.67,5146.29,45.94,6.86
88.0,4,10647.81,4958.97,245.85,9.15
88.0,5,11776.49,4958.82,341.28,10.9
88.0,6,10910.07,5989.76,337.55,8.38
88.0,7,11491.55,5420.93,277.56,8.03
88.0,8,12134.36,5616.5,21.06,0.0
88.0,9,11021.74,5564.61,202.9,10.66
89.0,0,12001.92,5364.58,314.6,0.0
89.0,1,10620.85,5756.18,66.54,10.54
89.0,3,11275.33,5152.11,48.82,8.85
89.0,4,10643.09,4956.85,245.85,5.17
89.0,5,11773.17,4968.59,341.28,10.32
89.0,6,10906.3,5998.88,337.55,9.88
89.0,7,11487.55,5421.46,277.56,4.04
89.0,8,12134.36,5616.5,21.06,0.0
89.0,9,11017.77,5555.31,203.3,10.12
90.0,0,12001.92,5364.58,314.6,0.0
90.0,1,10632.56,5761.27,66.54,12.77
90.0,3,11283.31,5159.09,48.82,10.6
90.0,4,10641.36,4955.09,235.03,2.61
90.0,5,11769.81,4978.52,341.28,10.48
90.0,6,10901.72,6009.98,337.55,12.0
90.0,7,11487.27,5421.5,277.56,0.28
90.0,8,12134.36,5616.5,21.06,0.0
90.0,9,11014.91,5550.47,210.66,5.62
91.0,0,12001.92,5364.58,314.6,0.0
91.0,1,10644.37,5766.29,67.5,12.84
91.0,3,11292.28,5166.94,48.82,11.92
91.0,4,10643.76,4953.65,148.93,3.48
91.0,5,11766.34,4988.75,341.28,10.8
91.0,6,10898.47,6022.25,356.27,12.86
91.0,7,11487.17,5421.52,277.56,0.11
91.0,8,12134.36,5616.5,21.06,0.0
91.0,9,11010.49,5548.12,243.22,5.23
92.0,0,12001.92,5364.58,314.6,0.0
92.0,1,10656.4,5771.27,67.5,13.02
92.0,3,11303.02,5176.33,48.82,14.27
92.0,4,10648.48,4955.76,65.85,5.17
92.0,5,11763.07,4999.2,343.94,10.95
92.0,6,10897.88,6031.28,356.27,9.05
92.0,7,11487.14,5421.52,277.56,0.03
92.0,8,12134.36,5616.5,21.06,0.0
92.0,9,11005.96,5548.1,269.16,4.53
93.0,0,12001.92,5364.58,314.6,0.0
93.0,1,10667.52,5775.88,67.52,12.04
93.0,3,11314.2,5186.12,48.82,14.87
93.0,4,10655.26,4958.81,65.85,7.44
93.0,5,11760.22,5009.08,343.94,10.29
93.0,6,10897.48,6037.44,356.27,6.17
93.0,7,11487.13,5421.52,277.56,0.0
93.0,8,12134.36,5616.5,21.06,0.0
93.0,9,11000.13,5548.1,269.92,5.83
94.0,0,12001.92,5364.58,314.6,0.0
94.0,1,10679.22,5780.71,67.56,12.66
94.0,3,11324.58,5195.2,48.82,13.79
94.0,4,10663.4,4962.45,65.85,8.92
94.0,5,11757.09,5019.96,343.94,11.32
94.0,6,10895.98,6039.58,339.21,2.82
94.0,7,11487.13,5421.52,277.56,0.0
94.0,8,12134.36,5616.5,21.06,0.0
94.0,9,10994.62,5545.46,229.6,7.41
95.0,0,12001.92,5364.58,314.6,0.0
95.0,1,10690.22,5785.21,67.77,11.87
95.0,3,11335.45,5204.71,48.82,14.45
95.0,4,10673.57,4967.0,65.9,11.13
95.0,5,11754.16,5030.14,343.94,10.59
95.0,6,10894.26,6037.62,259.24,2.97
95.0,7,11487.13,5421.52,277.56,0.0
95.0,8,12134.36,5616.5,21.06,0.0
95.0,9,10991.5,5536.07,198.36,9.88
96.0,0,12001.92,5364.58,314.6,0.0
96.0,1,10702.07,5789.99,68.04,12.78
96.0,3,11345.6,5215.14,40.24,14.58
96.0,4,10685.08,4972.16,65.86,12.62
96.0,5,11751.03,5041.08,344.08,11.38
96.0,6,10894.58,6032.8,176.28,4.84
96.0,7,11487.13,5421.52,277.56,0.0
96.0,8,12134.36,5616.5,21.06,0.0
96.0,9,10989.07,5525.15,185.14,11.31
97.0,0,12001.92,5364.58,314.6,0.0
97.0,1,10712.6,5793.44,72.09,11.08
97.0,3,11354.45,5226.49,37.87,14.4
97.0,4,10697.77,4977.86,65.82,13.91
97.0,5,11748.1,5051.36,344.1,10.69
97.0,6,10894.98,6026.56,176.28,6.25
97.0,7,11487.13,5421.52,277.56,0.0
97.0,8,12134.36,5616.5,21.06,0.0
97.0,9,10988.91,5513.27,180.75,11.88
98.0,0,12001.92,5364.58,314.6,0.0
98.0,1,10719.18,5795.56,72.09,6.91
98.0,3,11363.21,5237.76,37.87,14.28
98.0,4,10710.75,4983.67,65.88,14.22
98.0,5,11745.06,5062.07,344.14,11.13
98.0,6,10895.54,6017.98,176.28,8.6
98.0,7,11487.13,5421.52,277.56,0.0
98.0,8,12134.36,5616.5,21.06,0.0
98.0,9,10990.08,5503.23,170.81,10.14
99.0,0,12001.92,5364.58,314.6,0.0
99.0,1,10724.05,5796.09,83.78,4.99
99.0,3,11372.56,5248.45,46.3,14.23
99.0,4,10722.92,4989.12,65.9,13.33
99.0,5,11742.01,5072.79,344.14,11.15
99.0,6,10898.96,6008.27,157.55,10.37
99.0,7,11487.13,5421.52,277.56,0.0
99.0,8,12134.36,5616.5,21.06,0.0
99.0,9,10991.11,5496.9,170.81,6.42
100.0,0,12001.92,5364.58,314.6,0.0
100.0,1,10727.15,5792.64,137.3,4.88
100.0,3,11383.15,5258.57,46.3,14.66
100.0,4,10725.67,4994.94,346.22,9.12
100.0,5,11738.88,5083.81,344.14,11.45
100.0,6,10903.79,5996.57,157.55,12.66
100.0,7,11487.13,5421.52,277.56,0.0
100.0,8,12134.36,5616.5,21.06,0.0
100.0,9,10991.73,5492.88,171.17,4.07
101.0,0,12001.92,5364.58,314.6,0.0
101.0,1,10728.81,5787.06,163.74,5.83
101.0,3,11393.44,5268.4,46.3,14.22
101.0,4,10723.48,4999.69,335.27,5.23
101.0,5,11736.08,5093.69,344.14,10.27
101.0,6,10908.06,5986.25,157.55,11.17
101.0,7,11487.13,5421.52,277.56,0.0
101.0,8,12134.36,5616.5,21.06,0.0
101.0,9,10991.03,5488.75,187.2,4.29
102.0,0,12001.92,5364.58,314.6,0.0
102.0,1,10729.97,5783.08,163.75,4.15
102.0,3,11402.71,5277.26,46.3,12.83
102.0,4,10719.2,5005.05,317.55,7.0
102.0,5,11732.93,5104.79,344.14,11.54
102.0,6,10911.09,5978.9,157.55,7.95
102.0,7,11487.13,5421.52,277.56,0.0
102.0,8,12134.36,5616.5,21.06,0.0
102.0,9,10986.71,5487.67,252.11,4.59
103.0,0,12001.92,5364.58,314.6,0.0
103.0,1,10730.26,5782.07,163.75,1.04
103.0,3,11409.58,5283.83,46.3,9.5
103.0,4,10711.35,5004.96,258.73,8.22
103.0,5,11730.11,5114.7,344.14,10.31
103.0,6,10914.92,5971.55,149.1,8.33
103.0,7,11487.13,5421.52,277.56,0.0
103.0,8,12134.36,5616.5,21.06,0.0
103.0,9,10980.34,5488.24,275.12,6.39
104.0,0,12001.92,5364.58,314.6,0.0
104.0,1,10730.37,5781.68,163.75,0.41
104.0,3,11413.34,5287.42,46.3,5.2
104.0,4,10701.8,5000.66,245.78,10.47
104.0,5,11727.18,5124.96,344.06,10.67
104.0,6,10922.09,5969.77,91.0,7.83
104.0,7,11487.13,5421.52,277.56,0.0
104.0,8,12134.36,5616.5,21.06,0.0
104.0,9,10972.52,5488.94,275.12,7.85
105.0,0,12001.92,5364.58,314.6,0.0
105.0,1,10730.38,5781.67,163.75,0.01
105.0,3,11414.17,5288.22,46.3,1.15
105.0,4,10690.68,4995.66,245.78,12.2
105.0,5,11724.28,5135.09,343.93,10.54
105.0,6,10928.89,5972.2,67.96,7.24
105.0,7,11487.13,5421.52,277.56,0.0
105.0,8,12134.36,5616.5,21.06,0.0
105.0,9,10962.16,5489.87,275.12,10.4
106.0,0,12001.92,5364.58,314.6,0.0
106.0,1,10730.38,5781.66,163.75,0.0
106.0,3,11414.3,5288.35,46.3,0.19
106.0,4,10678.31,4990.11,245.92,13.55
106.0,5,11721.29,5145.41,343.86,10.74
106.0,6,10934.56,5972.6,89.36,5.92
106.0,7,11487.13,5421.52,277.56,0.0
106.0,8,12134.36,5616.5,21.06,0.0
106.0,9,10952.51,5490.73,275.12,9.7
107.0,0,12001.92,5364.58,314.6,0.0
107.0,1,10730.38,5781.66,163.75,0.0
107.0,3,11414.33,5288.37,46.3,0.03
107.0,4,10665.67,4984.51,246.13,13.83
107.0,5,11719.35,5152.09,343.86,6.96
107.0,6,10937.67,5967.92,149.31,5.76
107.0,7,11487.13,5421.52,277.56,0.0
107.0,8,12134.36,5616.5,21.06,0.0
107.0,9,10946.86,5491.24,275.12,5.67
108.0,0,12001.92,5364.58,314.6,0.0
108.0,1,10730.38,5781.66,163.75,0.0
108.0,3,11414.33,5288.37,46.3,0.0
108.0,4,10656.67,4980.53,246.11,9.84
108.0,5,11718.42,5155.33,343.86,3.37
108.0,6,10940.59,5960.41,158.74,8.06
108.0,7,11487.13,5421.52,277.56,0.0
108.0,8,12134.36,5616.5,21.06,0.0
108.0,9,10939.4,5491.72,273.02,7.48
109.0,0,12001.92,5364.58,314.6,0.0
109.0,1,10730.38,5781.66,163.75,0.0
109.0,3,11414.33,5288.37,46.3,0.0
109.0,4,10650.04,4977.59,246.11,7.26
109.0,5,11719.06,5159.85,7.74,4.94
109.0,6,10944.32,5950.8,158.82,10.31
109.0,7,11487.13,5421.52,277.56,0.0
109.0,8,12134.36,5616.5,21.06,0.0
109.0,9,10930.0,5490.82,261.68,9.45
110.0,0,12001.92,5364.58,314.6,0.0
110.0,1,10730.38,5781.66,163.75,0.0
110.0,3,11414.33,5288.37,46.3,0.0
110.0,4,10649.48,4974.76,208.15,3.63
110.0,5,11723.32,5161.0,71.33,4.46
110.0,6,10948.76,5939.17,159.09,12.44
110.0,7,11487.13,5421.52,277.56,0.0
110.0,8,12134.36,5616.5,21.06,0.0
110.0,9,10919.51,5487.28,249.75,11.08
111.0,0,12001.92,5364.58,314.6,0.0
111.0,1,10730.38,5781.66,163.75,0.0
111.0,3,11414.33,5288.37,46.3,0.0
111.0,4,10652.42,4975.14,108.48,3.12
111.0,5,11727.15,5161.22,85.72,3.84
111.0,6,10953.99,5925.49,159.09,14.65
111.0,7,11487.13,5421.52,277.56,0.0
111.0,8,12134.36,5616.5,21.06,0.0
111.0,9,10908.73,5483.31,249.75,11.49
112.0,0,12001.92,5364.58,314.6,0.0
112.0,1,10730.38,5781.66,163.75,0.0
112.0,3,11414.33,5288.37,46.3,0.0
112.0,4,10657.21,4977.26,66.11,5.24
112.0,5,11732.78,5161.44,87.8,5.62
112.0,6,10959.73,5910.48,159.03,16.06
112.0,7,11487.13,5421.52,277.56,0.0
112.0,8,12134.36,5616.5,21.06,0.0
112.0,9,10901.3,5480.57,249.75,7.92
113.0,0,12001.92,5364.58,314.6,0.0
113.0,1,10730.38,5781.66,163.75,0.0
113.0,3,11414.33,5288.37,46.3,0.0
113.0,4,10664.32,4980.41,66.11,7.78
113.0,5,11740.3,5161.73,87.8,7.53
113.0,6,10966.04,5894.02,159.01,17.64
113.0,7,11487.13,5421.52,277.56,0.0
113.0,8,12134.36,5616.5,21.06,0.0
113.0,9,10897.11,5479.02,249.75,4.46
114.0,0,12001.92,5364.58,314.6,0.0
114.0,1,10730.38,5781.66,163.75,0.0
114.0,3,11414.33,5288.37,46.3,0.0
114.0,4,10673.37,4984.42,66.11,9.9
114.0,5,11749.41,5162.08,87.8,9.12
114.0,6,10972.83,5876.29,159.25,18.99
114.0,7,11487.13,5421.52,277.56,0.0
114.0,8,12134.36,5616.5,21.06,0.0
114.0,9,10891.3,5476.75,248.49,6.24
115.0,0,12001.92,5364.58,314.6,0.0
115.0,1,10730.38,5781.66,163.75,0.0
115.0,3,11414.33,5288.37,46.3,0.0
115.0,4,10683.93,4989.11,65.93,11.56
115.0,5,11759.84,5162.48,87.8,10.44
115.0,6,10980.14,5856.9,159.34,20.72
115.0,7,11487.13,5421.52,277.56,0.0
115.0,8,12134.36,5616.5,21.06,0.0
115.0,9,10884.01,5473.54,245.61,7.97
116.0,0,12001.92,5364.58,314.6,0.0
116.0,1,10730.38,5781.66,163.75,0.0
116.0,3,11414.33,5288.37,46.3,0.0
116.0,4,10696.39,4994.72,65.79,13.66
116.0,5,11771.19,5162.78,89.29,11.35
116.0,6,10988.24,5835.39,159.36,23.0
116.0,7,11487.13,5421.52,277.56,0.0
116.0,8,12134.36,5616.5,21.06,0.0
116.0,9,10874.6,5469.0,244.15,10.45
117.0,0,12001.92,5364.58,314.6,0.0
117.0,1,10730.38,5781.66,163.75,0.0
117.0,3,11414.33,5288.37,46.3,0.0
117.0,4,10708.96,5000.37,65.79,13.79
117.0,5,11781.93,5162.09,94.96,10.77
117.0,6,10994.76,5818.08,159.36,18.5
117.0,7,11487.13,5421.52,277.56,0.0
117.0,8,12134.36,5616.5,21.06,0.0
117.0,9,10865.96,5464.81,244.15,9.6
118.0,0,12001.92,5364.58,314.6,0.0
118.0,1,10730.38,5781.66,163.75,0.0
118.0,3,11414.33,5288.37,46.3,0.0
118.0,4,10721.21,5005.79,66.3,13.39
118.0,5,11788.18,5161.51,95.28,6.27
118.0,6,10999.7,5804.98,159.36,14.0
118.0,7,11487.13,5421.52,277.56,0.0
118.0,8,12134.36,5616.5,21.06,0.0
118.0,9,10861.24,5462.53,244.15,5.24
119.0,0,12001.92,5364.58,314.6,0.0
119.0,1,10730.38,5781.66,163.75,0.0
119.0,3,11414.33,5288.37,46.3,0.0
119.0,4,10729.53,5009.4,66.72,0.0
119.0,5,11793.58,5161.72,87.09,5.43
119.0,6,11003.34,5796.24,155.64,9.5
119.0,7,11487.13,5421.52,277.56,0.0
119.0,8,12134.36,5616.5,21.06,0.0
119.0,9,10855.07,5459.69,245.71,6.8
120.0,0,12001.92,5364.58,314.6,0.0
120.0,1,10730.38,5781.66,163.75,0.0
120.0,3,11414.33,5288.37,46.3,0.0
120.0,4,10731.08,5010.01,67.42,1.66
120.0,5,11797.69,5165.1,49.28,5.49
120.0,6,11006.58,5792.48,139.13,5.0
120.0,7,11487.13,5421.52,277.56,0.0
120.0,8,12134.36,5616.5,21.06,0.0
120.0,9,10847.16,5456.67,250.02,8.46
121.0,0,12001.92,5364.58,314.6,0.0
121.0,1,10730.38,5781.66,163.75,0.0
121.0,3,11414.33,5288.37,46.3,0.0
